case_name,dice,iou,precision,recall,tp,fp,fn,tn,gt_area,pred_area,fp_area_ratio,fn_area_ratio,num_gt_cc,num_pred_cc,mean_component_size,perimeter,boundary_to_area_ratio,thinness_score,fragmentation_ratio,mean_routing_entropy,cnn_expert_fraction,vit_expert_fraction,expert_hhi_concentration,mean_gs,cnn_expert_selections,vit_expert_selections,error_taxonomy,primary_error_category,performance_tier
20160222_165926_1281_361,0.47134902017002156,0.3083431250097694,0.3083431250097694,0.9999999923780488,1312,2943,0,226145,1312,4255,0.6916568742655699,0.0,2,2,656.0,1592,1.2134146341463414,0.6067073170731707,1.0,1.9999681464738737,0.375,0.625,0.09635416666666666,0.5125000000000001,18,30,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160222_165926_1281_721,0.6866092631483007,0.5227760816968734,0.526885394706214,0.985300381369194,4625,4153,69,221553,4694,8778,0.47311460469355204,0.01469961653174265,1,2,4694.0,3164,0.674051981252663,0.3370259906263315,2.0,1.9999799996134087,0.4166666666666667,0.5833333333333334,0.09809027777777778,0.5125416666666667,20,28,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_165926_1921_721,0.6820588230278979,0.5175184104914993,0.5321858857920988,0.9494370502570378,4638,4077,247,221438,4885,8715,0.4678141135972461,0.050562947799385874,4,1,1221.25,3742,0.7660184237461617,0.38300921187308085,0.25,1.999975563319416,0.4375,0.5625,0.1076388888888889,0.5129750000000001,21,27,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160222_165926_1_1081,0.5418848155718046,0.37163375113215513,0.38215384497798816,0.9310344757793517,1242,2008,92,227058,1334,3250,0.6178461538461538,0.06896551724137931,4,3,333.5,1166,0.8740629685157422,0.4370314842578711,0.75,1.9999734684988717,0.4583333333333333,0.5416666666666666,0.1076388888888889,0.5132666666666666,22,26,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
20160222_165926_1_721,0.5856378227189587,0.4140649630809446,0.42368505901309284,0.9480144370107781,2626,3572,144,224058,2770,6198,0.5763149403033236,0.05198555956678701,5,4,554.0,2358,0.8512635379061372,0.4256317689530686,0.8,1.999964741874672,0.3958333333333333,0.6041666666666666,0.09461805555555555,0.513,19,29,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160222_165926_641_1,0.705665165910159,0.5451952209926989,0.551388387033198,0.9798141589880994,3058,2488,63,224791,3121,5546,0.44861161197259286,0.02018583787247677,1,1,3121.0,1933,0.619352771547581,0.3096763857737905,1.0,1.9999613561686393,0.3333333333333333,0.6666666666666666,0.09027777777777779,0.51275,16,32,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160222_165926_641_361,0.6230006067797119,0.4524334650015682,0.453767880174358,0.9935421343443909,3077,3704,20,223599,3097,6781,0.5462321191564666,0.006457862447529867,2,2,1548.5,2230,0.7200516628995802,0.3600258314497901,1.0,1.9999696843722596,0.3958333333333333,0.6041666666666666,0.09635416666666667,0.5128916666666666,19,29,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160222_165926_641_721,0.7032422201688028,0.5423080787379937,0.5569332500961632,0.9538134826511884,5390,4288,261,220461,5651,9678,0.44306674932837364,0.04618651566094496,2,1,2825.5,4142,0.7329676163510883,0.36648380817554416,0.5,1.9999818871529431,0.4583333333333333,0.5416666666666666,0.10677083333333334,0.512925,22,26,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160302_155857_1281_1,0.6465920042671571,0.4777509858858494,0.5462406008192474,0.7921133912554728,4359,3621,1144,221276,5503,7980,0.4537593984962406,0.2078866073051063,2,2,2751.5,1899,0.3450844993639833,0.17254224968199164,1.0,1.9999719165653014,0.2916666666666667,0.7083333333333334,0.09809027777777779,0.5120166666666667,14,34,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160302_155857_1281_361,0.7511064274230208,0.6014174817740319,0.6446011931229868,0.8997727835145509,7128,3930,794,218548,7922,11058,0.3553988062940857,0.10022721534965917,1,2,7922.0,2828,0.35698056046452914,0.17849028023226457,2.0,1.9999817709806884,0.3125,0.6875,0.09461805555555557,0.5114583333333335,15,33,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160302_155857_1281_721,0.36322936820888024,0.2219183073998572,0.2219183073998572,0.9999999917830732,1217,4267,0,224916,1217,5484,0.7780816921954777,0.0,1,1,1217.0,430,0.3533278553820871,0.17666392769104355,1.0,1.9999824964112152,0.3333333333333333,0.6666666666666666,0.09722222222222222,0.5118166666666667,16,32,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160302_155857_1_721,0.8784521763981764,0.7832498605160222,0.8482748225361485,0.9108558480769801,16890,3021,1653,208836,18543,19911,0.1517251770378183,0.08914415143180715,1,1,18543.0,3212,0.17321900447608263,0.08660950223804131,1.0,1.9999868139772283,0.22916666666666666,0.7708333333333334,0.10677083333333334,0.512225,11,37,['high_quality'],high_quality,High_Dice (>75%)
20160302_155857_641_721,0.7195285641775975,0.5619247286960909,0.577153361041411,0.9551499339807475,10989,8051,516,210844,11505,19040,0.4228466386554622,0.04485006518904824,3,1,3835.0,3366,0.2925684485006519,0.14628422425032594,0.3333333333333333,1.9999843421329542,0.2916666666666667,0.7083333333333334,0.10156250000000001,0.5119666666666667,14,34,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160307_144202_1281_361,0.6154099798772202,0.4444709054183767,0.4710583876232051,0.8873217101627232,5599,6287,711,217803,6310,11886,0.5289416119804813,0.11267828843106181,10,2,631.0,3310,0.5245641838351822,0.2622820919175911,0.2,1.9999824942399493,0.3541666666666667,0.6458333333333334,0.0876736111111111,0.5118666666666668,17,31,['complex_topology'],complex_topology,Low_Dice (<25%)
20160307_144202_1281_721,0.5437997719928243,0.37343749955115685,0.3752868699416755,0.9869758545521732,3107,5172,41,222080,3148,8279,0.6247131296050248,0.013024142312579416,5,3,629.6,1470,0.4669631512071156,0.2334815756035578,0.6,1.999985689027824,0.3333333333333333,0.6666666666666666,0.09114583333333334,0.5119583333333332,16,32,"['thin_low_area_failure', 'over_segmentation', 'complex_topology']",thin_low_area_failure,Low_Dice (<25%)
20160307_144202_1921_361,0.6326138296719355,0.4626446013565856,0.46859235131464916,0.9732972782040753,11518,13062,316,205504,11834,24580,0.5314076484947111,0.026702720973466283,5,2,2366.8,4983,0.42107486902146357,0.21053743451073179,0.4,1.9999860387045727,0.2708333333333333,0.7291666666666666,0.09114583333333334,0.5104916666666667,13,35,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
20160307_144202_1_361,0.7967016407427604,0.6620981692641389,0.691605231537881,0.9394624622435311,14541,6484,937,208438,15478,21025,0.3083947681331748,0.06053753714950252,7,3,2211.1428571428573,4184,0.2703191626825171,0.13515958134125855,0.42857142857142855,1.9999809943034226,0.3125,0.6875,0.10503472222222222,0.511175,15,33,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160307_144202_641_361,0.7056354913716908,0.5451597959213834,0.5571158091105944,0.9621253397255901,10593,8421,417,210969,11010,19014,0.44288419059640266,0.037874659400544956,10,2,1101.0,4281,0.3888283378746594,0.1944141689373297,0.2,1.9999849758817867,0.3333333333333333,0.6666666666666666,0.08940972222222222,0.511575,16,32,['complex_topology'],complex_topology,Medium_Dice (25-75%)
20160307_145059_1281_361,0.887153916517795,0.7971937266848286,0.8290619246909492,0.9540002815337941,13522,2788,652,213438,14174,16310,0.17093807480073575,0.045999717793142374,4,2,3543.5,3270,0.23070410610977846,0.11535205305488923,0.5,1.999979486434011,0.3541666666666667,0.6458333333333334,0.08854166666666666,0.5113666666666666,17,31,['high_quality'],high_quality,High_Dice (>75%)
20160307_145059_1281_721,0.7863938048747822,0.647981040335447,0.6668229990931217,0.9582153916185263,7109,3552,310,219429,7419,10661,0.3331770002813995,0.0417846070899043,3,3,2473.0,3748,0.5051893786224558,0.2525946893112279,1.0,1.9999670423098683,0.3333333333333333,0.6666666666666666,0.09809027777777776,0.511025,16,32,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1921_1081,0.7721946655364857,0.6289227158911912,0.6327756825721305,0.9904112096802301,5371,3117,52,221860,5423,8488,0.3672243166823751,0.009588788493453808,3,2,1807.6666666666667,2182,0.4023603171676194,0.2011801585838097,0.6666666666666666,1.9999644938670593,0.3333333333333333,0.6666666666666666,0.09635416666666666,0.510675,16,32,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1921_361,0.8663155838243356,0.7641593828613589,0.8787591002858823,0.854219554693269,11104,1532,1895,215869,12999,12636,0.1212408990186768,0.14578044464958842,1,2,12999.0,3074,0.23647972920993923,0.11823986460496962,2.0,1.9999782190608757,0.375,0.625,0.10069444444444445,0.511825,18,30,['high_quality'],high_quality,Medium_Dice (25-75%)
20160307_145059_1921_721,0.7992188879822307,0.6655824945807474,0.7026689547328407,0.9265280902932125,4502,1905,357,223636,4859,6407,0.2973310441704386,0.07347190779995884,3,3,1619.6666666666667,1757,0.3615970364272484,0.1807985182136242,1.0,1.9999488260835732,0.2916666666666667,0.7083333333333334,0.09114583333333333,0.5110833333333333,14,34,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_1_361,0.9024107796071109,0.8221753301149287,0.8412168784678932,0.9732061750985398,8572,1618,236,219974,8808,10190,0.15878312070657508,0.026793823796548592,1,1,8808.0,2411,0.27372842870118075,0.13686421435059037,1.0,1.9999571477190683,0.4375,0.5625,0.09895833333333334,0.512575,21,27,['high_quality'],high_quality,High_Dice (>75%)
20160307_145059_1_721,0.8014939820158432,0.668744228221671,0.7015377155811385,0.9346668802473515,5794,2465,405,221736,6199,8259,0.2984622835694394,0.06533311824487821,1,3,6199.0,1626,0.2623003710275851,0.13115018551379254,3.0,1.999979058023907,0.4166666666666667,0.5833333333333334,0.09548611111111112,0.51265,20,28,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_145059_641_361,0.7265097085663919,0.570487041364514,0.5831905897188643,0.9632214240603142,5107,3650,195,221448,5302,8757,0.416809409615165,0.03677857412297246,2,4,2651.0,2106,0.3972086005281026,0.1986043002640513,2.0,1.99996309418871,0.375,0.625,0.09895833333333333,0.5121833333333333,18,30,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160307_145059_641_721,0.8720907098181457,0.7731922393134446,0.7908218480476067,0.9719758771089253,10960,2899,316,216225,11276,13859,0.20917815138177356,0.028024122029088328,2,1,5638.0,3040,0.2695991486342675,0.13479957431713374,0.5,1.9999797633648637,0.3541666666666667,0.6458333333333334,0.0998263888888889,0.5111166666666667,17,31,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1281_361,0.8593020048649327,0.7533124530153881,0.9955428175882113,0.7558617337300901,3127,14,1010,226249,4137,3141,0.004457179242279528,0.24413826444283296,1,1,4137.0,396,0.09572153734590283,0.047860768672951415,1.0,1.9999644985932834,0.4166666666666667,0.5833333333333334,0.09895833333333334,0.511825,20,28,['high_quality'],high_quality,Medium_Dice (25-75%)
20160307_162438_1281_721,0.8778746620301744,0.7823320910108357,0.9457954874942149,0.8190554724796043,25824,1480,5705,197391,31529,27304,0.05420451215939057,0.18094452726061722,1,1,31529.0,3073,0.09746582511338768,0.04873291255669384,1.0,1.9999839585451245,0.3541666666666667,0.6458333333333334,0.0998263888888889,0.5117083333333333,17,31,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1921_1081,0.7789711698380961,0.6379629625410298,0.6765324725231221,0.9179672621640966,9646,4612,862,215280,10508,14258,0.3234675270023846,0.08203273696231443,2,1,5254.0,2256,0.21469356680624285,0.10734678340312143,0.5,1.9999727552982112,0.5208333333333334,0.4791666666666667,0.109375,0.51415,25,23,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160307_162438_1921_721,0.8881442055132522,0.7987944209286918,0.8742992665483833,0.902434681576341,20275,2915,2192,205018,22467,23190,0.1257007330746011,0.0975653180219878,1,2,22467.0,2708,0.12053233631548493,0.06026616815774247,2.0,1.9999771708712977,0.375,0.625,0.09461805555555557,0.5119666666666667,18,30,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_1_361,0.8516934771123744,0.7416952356681179,0.8871857233272473,0.8189317598238052,31370,3989,6936,188105,38306,35359,0.11281427642184451,0.18106823996240798,1,1,38306.0,3094,0.08077063645381924,0.04038531822690962,1.0,1.999983546761217,0.375,0.625,0.09288194444444445,0.511575,18,30,['high_quality'],high_quality,Medium_Dice (25-75%)
20160307_162438_641_361,0.8808167457764634,0.7870174454920287,0.8660926101106702,0.8960501791300167,19714,3048,2287,205351,22001,22762,0.1339073895088305,0.10394982046270625,1,1,22001.0,2516,0.11435843825280669,0.05717921912640334,1.0,1.9999817163185571,0.375,0.625,0.09114583333333334,0.5114000000000001,18,30,['high_quality'],high_quality,High_Dice (>75%)
20160307_162438_641_721,0.7594333000705336,0.6121664398324668,0.6562424234469789,0.9011318227344677,5414,2836,594,221556,6008,8250,0.34375757575757576,0.0988681757656458,1,1,6008.0,705,0.11734354194407456,0.05867177097203728,1.0,1.9999722855526378,0.5208333333333334,0.4791666666666667,0.10503472222222224,0.5132583333333333,25,23,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160310_114505_1281_1,0.41193627954685186,0.2593953090429566,0.2593953090429566,0.999999994553377,1836,5242,0,223322,1836,7078,0.7406046905905623,0.0,4,1,459.0,1931,1.051742919389978,0.525871459694989,0.25,1.9999844213392226,0.2916666666666667,0.7083333333333334,0.09548611111111112,0.5114000000000002,14,34,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160310_114505_641_1,0.5383275257716915,0.36829558965041204,0.3767232482634125,0.942736444630987,4017,6646,244,219493,4261,10663,0.623276751383288,0.05726355315653602,4,1,1065.25,2348,0.551044355785027,0.2755221778925135,0.25,1.9999827704113846,0.3125,0.6875,0.09288194444444445,0.5115,15,33,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
20160310_114505_641_1081,0.5717201955826618,0.4002858500235485,0.40036214581114826,0.9995241470389623,4201,6292,2,219905,4203,10493,0.5996378538073001,0.0004758505829169641,3,3,1401.0,1842,0.4382583868665239,0.21912919343326195,1.0,1.9999862252337508,0.22916666666666666,0.7708333333333334,0.09461805555555555,0.5112083333333334,11,37,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160310_114505_641_361,0.4737767191280962,0.31042425119962536,0.3119540055910147,0.9844486310451258,4178,9215,66,216941,4244,13393,0.6880459941760622,0.015551366635249765,5,2,848.8,2457,0.5789349670122526,0.2894674835061263,0.4,1.999984425050555,0.22916666666666666,0.7708333333333334,0.10156250000000001,0.5106666666666667,11,37,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation', 'complex_topology']",false_crack_high_fp,Low_Dice (<25%)
20160310_114505_641_721,0.5718415343460735,0.40040482068230304,0.4005891012512987,0.998852419098342,4352,6512,5,219531,4357,10864,0.5994108983799705,0.0011475786091347257,4,1,1089.25,1798,0.41266926784484737,0.20633463392242368,0.25,1.9999851182065473,0.3125,0.6875,0.09114583333333334,0.51165,15,33,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160316_142539_1281_361,0.8464005024543222,0.7337039451343973,0.7893749257776769,0.9123068569906386,6731,1796,647,221226,7378,8527,0.2106250732965873,0.08769314177283817,1,4,7378.0,1653,0.22404445649227434,0.11202222824613717,4.0,1.9999860506837563,0.4166666666666667,0.5833333333333334,0.11197916666666666,0.51245,20,28,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_142539_1281_721,0.8102182632816785,0.6809805851587853,0.733410117184894,0.9049961726194423,8278,3009,869,218244,9147,11287,0.2665898821653229,0.0950038263911665,2,4,4573.5,2578,0.2818410407783973,0.14092052038919864,2.0,1.9999907321336245,0.3541666666666667,0.6458333333333334,0.0920138888888889,0.5118166666666667,17,31,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_142539_1921_361,0.6604041357503534,0.49298758929826075,0.5385802466167438,0.8534497809140177,9772,8372,1678,210578,11450,18144,0.46141975308641975,0.14655021834061135,7,3,1635.7142857142858,4030,0.3519650655021834,0.1759825327510917,0.42857142857142855,1.999989286299516,0.2916666666666667,0.7083333333333334,0.09722222222222222,0.5112249999999999,14,34,['complex_topology'],complex_topology,Low_Dice (<25%)
20160316_142539_1_721,0.7197505462518482,0.5621955503629812,0.613626397383454,0.8702580839006079,11195,7049,1669,210487,12864,18244,0.38637360228020173,0.12974191542288557,7,4,1837.7142857142858,4023,0.3127332089552239,0.15636660447761194,0.5714285714285714,1.9999873316260244,0.2916666666666667,0.7083333333333334,0.09375,0.5110916666666666,14,34,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_142539_641_721,0.5630682755929166,0.39185457877287366,0.43443877532549374,0.7999060585565163,10218,13302,2556,204324,12774,23520,0.565561224489796,0.2000939408172851,4,3,3193.5,4538,0.35525285736652573,0.17762642868326287,0.75,1.9999855788406427,0.3541666666666667,0.6458333333333334,0.1032986111111111,0.5117083333333334,17,31,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143445_1281_1,0.8756570896698327,0.7788167485422155,0.8301259945902802,0.9264726452172432,13243,2710,1051,213396,14294,15953,0.1698740048893625,0.07352735413460193,1,1,14294.0,2297,0.16069679585840213,0.08034839792920107,1.0,1.9999873761569011,0.3541666666666667,0.6458333333333334,0.09461805555555555,0.5121249999999998,17,31,['high_quality'],high_quality,High_Dice (>75%)
20160316_143445_1281_1081,0.7874274441053254,0.6493858369772655,0.6739782514548589,0.9468001028527782,3595,1739,202,224864,3797,5334,0.3260217472815898,0.05319989465367395,4,3,949.25,1205,0.3173558072162233,0.15867790360811165,0.75,1.9999838534336716,0.2916666666666667,0.7083333333333334,0.09201388888888888,0.5117916666666668,14,34,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1281_361,0.8424961818539164,0.7278560715275226,0.7391145479939623,0.979501250117423,12137,4284,254,213725,12391,16421,0.26088545155593446,0.020498749092082963,2,2,6195.5,2403,0.19393107900895812,0.09696553950447906,1.0,1.9999839264290253,0.3125,0.6875,0.09635416666666666,0.51215,15,33,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1281_721,0.8319143377299779,0.7122031924553042,0.7809649893199152,0.8899754130029194,15927,4467,1969,208037,17896,20394,0.21903501029714623,0.11002458649977649,2,3,8948.0,4941,0.2760952168082253,0.13804760840411265,1.5,1.999988484485958,0.2708333333333333,0.7291666666666666,0.09809027777777779,0.5101583333333334,13,35,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1921_1081,0.6910011504299189,0.5278852236248082,0.5775623264253906,0.8598923119946245,7506,5490,1223,216181,8729,12996,0.4224376731301939,0.14010768702027723,2,1,4364.5,2735,0.31332340474281134,0.15666170237140567,0.5,1.9999784830100482,0.2916666666666667,0.7083333333333334,0.08940972222222222,0.5111083333333334,14,34,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143445_1_1081,0.8629101785956736,0.7588760028912792,0.8606839327593242,0.8651479702378237,8507,1377,1326,219190,9833,9884,0.13931606636989075,0.134852028882335,1,1,9833.0,2466,0.2507881623105868,0.1253940811552934,1.0,1.99998317758925,0.3958333333333333,0.6041666666666666,0.09461805555555557,0.5129,19,29,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143445_1_721,0.5759674129727353,0.40446224210015763,0.4394579805576107,0.8354998798499176,3535,4509,696,221660,4231,8044,0.5605420188960716,0.16450011817537225,2,4,2115.5,1268,0.2996927440321437,0.14984637201607184,2.0,1.9999743685029825,0.3125,0.6875,0.09288194444444445,0.5114,15,33,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143445_641_361,0.8663292084428529,0.7641805847823875,0.7974803686275949,0.9481891854435323,9242,2347,505,218306,9747,11589,0.20251963068426956,0.05181081358366677,1,1,9747.0,2796,0.2868574946137273,0.14342874730686364,1.0,1.9999883879970384,0.3541666666666667,0.6458333333333334,0.09114583333333334,0.5124,17,31,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143445_641_721,0.8587948223749232,0.7525332334735212,0.8103914297623471,0.9133476239271718,8095,1894,768,219643,8863,9989,0.189608569426369,0.08665237504231073,1,1,8863.0,2133,0.2406634322464177,0.12033171612320885,1.0,1.9999758273238557,0.4583333333333333,0.5416666666666666,0.09982638888888888,0.5130333333333335,22,26,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143527_1281_1081,0.7817473202412523,0.6416955474262227,0.7519525142518334,0.8140006756729788,9628,3176,2200,215396,11828,12804,0.24804748516088723,0.18599932363882313,4,3,2957.0,4261,0.360246871829557,0.1801234359147785,0.75,1.9999908330165672,0.25,0.75,0.0920138888888889,0.5104,12,36,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143527_1281_361,0.6544622415645123,0.48639455672019377,0.6299559452864729,0.6809523787906273,2145,1260,1005,225990,3150,3405,0.3700440528634361,0.319047619047619,4,3,787.5,1101,0.3495238095238095,0.17476190476190476,0.75,1.9999804575302835,0.3125,0.6875,0.09635416666666667,0.511375,15,33,['boundary_margin_error'],boundary_margin_error,Low_Dice (<25%)
20160316_143527_1281_721,0.7433195971062238,0.5914945402144977,0.6742841725406435,0.8281035539646441,17497,8452,3632,200819,21129,25949,0.3257158271995067,0.17189644564342846,7,3,3018.4285714285716,7452,0.35269061479483177,0.17634530739741588,0.42857142857142855,1.9999834934710166,0.2708333333333333,0.7291666666666666,0.10069444444444443,0.5107499999999999,13,35,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_143527_1921_361,0.6629852465742252,0.49586980613002724,0.5168005136416316,0.9244914367032624,8044,7521,657,214178,8701,15565,0.48319948602634116,0.07550856223422595,2,2,4350.5,4261,0.48971382599701185,0.24485691299850593,1.0,1.9999869115689737,0.2708333333333333,0.7291666666666666,0.10416666666666666,0.5113,13,35,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143527_1_1,0.6237921405283486,0.45326884033915676,0.5976751356880207,0.6522959462756305,5810,3911,3097,217582,8907,9721,0.4023248636971505,0.3477040529920287,2,1,4453.5,3323,0.37307735488941285,0.18653867744470642,0.5,1.9999929224085726,0.2916666666666667,0.7083333333333334,0.0998263888888889,0.5114583333333332,14,34,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143527_1_361,0.6271487840816257,0.45682210629218983,0.45800865721556944,0.9943608985174401,2645,3130,15,224610,2660,5775,0.541991341991342,0.005639097744360902,2,4,1330.0,1788,0.6721804511278195,0.3360902255639098,2.0,1.9999856404678649,0.3541666666666667,0.6458333333333334,0.09461805555555555,0.51205,17,31,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160316_143527_641_1,0.8259539683969543,0.7035107194810706,0.762451397183437,0.9009955137282623,8236,2566,905,218693,9141,10802,0.23754860211072024,0.09900448528607374,1,1,9141.0,2978,0.3257849250629034,0.1628924625314517,1.0,1.999987340087651,0.2708333333333333,0.7291666666666666,0.10243055555555557,0.5109166666666667,13,35,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143527_641_361,0.7520991826564949,0.6026914737162701,0.6729528032104918,0.8523438492448947,13346,6486,2312,208256,15658,19832,0.32704719645018154,0.1476561502107549,8,2,1957.25,5907,0.37725124536977905,0.18862562268488953,0.25,1.9999890893945065,0.2916666666666667,0.7083333333333334,0.09548611111111112,0.5112083333333334,14,34,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_143527_641_721,0.7133680943751469,0.5544461405445247,0.7005045997321095,0.7267128549242297,4720,2018,1775,221887,6495,6738,0.29949539922825763,0.2732871439568899,3,1,2165.0,2013,0.3099307159353349,0.15496535796766744,0.3333333333333333,1.999988040657423,0.375,0.625,0.09809027777777778,0.5122833333333334,18,30,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_1281_1081,0.42900048862960083,0.2730748708224481,0.27796886289104916,0.9394310157863841,3071,7977,198,219154,3269,11048,0.7220311368573498,0.06056898133985929,3,2,1089.6666666666667,774,0.23676965432854083,0.11838482716427041,0.6666666666666666,1.9999860726118175,0.3125,0.6875,0.09635416666666667,0.5119083333333333,15,33,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160316_143547_1281_361,0.30981595044506754,0.18330308496678208,0.18346957278207163,0.9950738818219322,1010,4495,5,224890,1015,5505,0.8165304268846503,0.0049261083743842365,1,2,1015.0,210,0.20689655172413793,0.10344827586206896,2.0,1.9999761078272735,0.3125,0.6875,0.08854166666666667,0.5113083333333334,15,33,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160316_143547_1281_721,0.8906761233422674,0.8028999844714187,0.8451985093364855,0.9413260748967848,21097,3864,1315,204124,22412,24961,0.15480149032490687,0.058673924683205425,1,1,22412.0,4400,0.19632339817954667,0.09816169908977333,1.0,1.9999925375264371,0.25,0.75,0.09635416666666667,0.5112916666666667,12,36,['high_quality'],high_quality,High_Dice (>75%)
20160316_143547_1921_1081,0.845543308193666,0.7324166546868699,0.7858652174228868,0.915030094936501,20827,5675,1934,201964,22761,26502,0.2141347822805826,0.08496990466148235,3,3,7587.0,5059,0.2222661570229779,0.11113307851148894,1.0,1.9999895968043937,0.25,0.75,0.0998263888888889,0.51195,12,36,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_1_1,0.7629083918120089,0.616695147523849,0.8200661060321814,0.7131991851040849,11909,2613,4789,211089,16698,14522,0.17993389340311253,0.2868008144687987,1,2,16698.0,4621,0.2767397293088993,0.13836986465444964,2.0,1.99999217869554,0.3333333333333333,0.6666666666666666,0.09895833333333333,0.51125,16,32,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_641_1,0.8391207364156714,0.7228320487221073,0.7320733700273854,0.9828358135609268,1317,482,23,228578,1340,1799,0.2679266259032796,0.017164179104477612,1,1,1340.0,445,0.332089552238806,0.166044776119403,1.0,1.9999791568550462,0.2916666666666667,0.7083333333333334,0.09461805555555555,0.5112416666666667,14,34,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_641_361,0.8866803076141868,0.7964291961045399,0.811582138764741,0.97709377166994,13650,3169,320,213261,13970,16819,0.18841786075272013,0.02290622763063708,2,1,6985.0,3890,0.278453829634932,0.139226914817466,0.5,1.9999907860375499,0.375,0.625,0.09809027777777779,0.5115833333333334,18,30,['high_quality'],high_quality,High_Dice (>75%)
20160316_143547_641_721,0.5447154446941488,0.3743016736542416,0.5308098544823077,0.5593691970373915,603,533,475,228789,1078,1136,0.46919014084507044,0.44063079777365494,2,7,539.0,561,0.5204081632653061,0.2602040816326531,3.5,1.9999796474976383,0.2916666666666667,0.7083333333333334,0.09288194444444445,0.5109083333333334,14,34,"['thin_low_area_failure', 'fragmented_prediction']",thin_low_area_failure,Low_Dice (<25%)
